LOCATION,SUBJECT,TIME,KG_CAP,THND_TONNE
TZA,BEEF,2016,3.998,315.0
TZA,BEEF,2017,4.05,329.089
TZA,BEEF,2018,4.102,343.574
TZA,BEEF,2019,4.115,355.244
TZA,BEEF,2020,4.146,368.814
TZA,BEEF,2021,4.166,381.691
TZA,BEEF,2022,4.168,393.232
TZA,BEEF,2023,4.139,402.047
TZA,BEEF,2024,4.145,414.497
TZA,BEEF,2025,4.17,429.072
TZA,BEEF,2026,4.191,443.779
TZA,PIG,1990,0.276,9.0
TZA,PIG,1991,0.267,9.0
TZA,PIG,1992,0.258,9.0
TZA,PIG,1993,0.25,9.0
TZA,PIG,1994,0.242,9.0
TZA,PIG,1995,0.261,10.0
TZA,PIG,1996,0.254,10.0
TZA,PIG,1997,0.272,11.0
TZA,PIG,1998,0.265,11.0
TZA,PIG,1999,0.282,12.0
TZA,PIG,2000,0.298,13.0
TZA,PIG,2001,0.291,13.0
TZA,PIG,2002,0.283,13.0
TZA,PIG,2003,0.275,13.0
TZA,PIG,2004,0.308,15.0
TZA,PIG,2005,0.299,15.0
TZA,PIG,2006,0.271,14.0
TZA,PIG,2007,0.263,14.0
TZA,PIG,2008,0.273,15.0
TZA,PIG,2009,0.282,16.0
TZA,PIG,2010,0.273,16.0
TZA,PIG,2011,0.265,16.0
TZA,PIG,2012,0.257,16.0
TZA,PIG,2013,0.233,15.0
TZA,PIG,2014,0.241,16.0
TZA,PIG,2015,0.248,17.0
TZA,PIG,2016,0.24,17.0
TZA,PIG,2017,0.236,17.226
TZA,PIG,2018,0.231,17.382
TZA,PIG,2019,0.228,17.631
TZA,PIG,2020,0.223,17.838
TZA,PIG,2021,0.219,18.038
TZA,PIG,2022,0.216,18.258
TZA,PIG,2023,0.213,18.537
TZA,PIG,2024,0.209,18.761
TZA,PIG,2025,0.205,18.94
TZA,PIG,2026,0.202,19.186
TZA,POULTRY,1990,0.864,25.0
TZA,POULTRY,1991,0.97,29.0
TZA,POULTRY,1992,0.97,30.0
TZA,POULTRY,1993,1.095,35.0
TZA,POULTRY,1994,0.94,31.0
TZA,POULTRY,1995,1.03,35.0
TZA,POULTRY,1996,0.945,33.0
TZA,POULTRY,1997,1.005,36.0
TZA,POULTRY,1998,1.062,39.0
TZA,POULTRY,1999,1.089,41.0
TZA,POULTRY,2000,1.113,43.0
TZA,POULTRY,2001,1.109,44.0
TZA,POULTRY,2002,1.104,45.0
TZA,POULTRY,2003,1.194,50.0
TZA,POULTRY,2004,1.276,55.0
TZA,POULTRY,2005,1.239,55.0
TZA,POULTRY,2006,1.552,71.0
TZA,POULTRY,2007,1.674,79.0
TZA,POULTRY,2008,1.623,79.0
TZA,POULTRY,2009,1.572,79.0
TZA,POULTRY,2010,1.581,82.0
TZA,POULTRY,2011,1.793,96.0
TZA,POULTRY,2012,1.556,86.0
TZA,POULTRY,2013,1.56,89.0
TZA,POULTRY,2014,1.528,90.0
TZA,POULTRY,2015,1.498,91.0
TZA,POULTRY,2016,1.468,92.0
TZA,POULTRY,2017,1.469,94.925
TZA,POULTRY,2018,1.475,98.316
TZA,POULTRY,2019,1.481,101.687
TZA,POULTRY,2020,1.484,105.012
TZA,POULTRY,2021,1.491,108.7
TZA,POULTRY,2022,1.503,112.843
TZA,POULTRY,2023,1.527,117.992
TZA,POULTRY,2024,1.543,122.707
TZA,POULTRY,2025,1.565,128.105
TZA,POULTRY,2026,1.589,133.86
TZA,SHEEP,1990,1.072,31.0
TZA,SHEEP,1991,1.07,32.0
TZA,SHEEP,1992,1.067,33.0
TZA,SHEEP,1993,1.064,34.0
TZA,SHEEP,1994,1.061,35.0
TZA,SHEEP,1995,1.089,37.0
TZA,SHEEP,1996,1.059,37.0
TZA,SHEEP,1997,1.06,38.0
TZA,SHEEP,1998,1.035,38.0
TZA,SHEEP,1999,1.036,39.0
TZA,SHEEP,2000,1.036,40.0
TZA,SHEEP,2001,1.034,41.0
TZA,SHEEP,2002,1.006,41.0
TZA,SHEEP,2003,1.026,43.0
TZA,SHEEP,2004,0.974,42.0
TZA,SHEEP,2005,0.946,42.0
TZA,SHEEP,2006,0.962,44.0
TZA,SHEEP,2007,0.933,44.0
TZA,SHEEP,2008,0.904,44.0
TZA,SHEEP,2009,0.876,44.0
TZA,SHEEP,2010,0.867,45.0
TZA,SHEEP,2011,1.046,56.0
TZA,SHEEP,2012,1.085,60.0
TZA,SHEEP,2013,1.104,63.0
TZA,SHEEP,2014,1.087,64.0
TZA,SHEEP,2015,1.07,65.0
TZA,SHEEP,2016,1.053,66.0
TZA,SHEEP,2017,1.066,68.919
TZA,SHEEP,2018,1.095,72.965
TZA,SHEEP,2019,1.116,76.624
TZA,SHEEP,2020,1.133,80.141
TZA,SHEEP,2021,1.152,83.951
TZA,SHEEP,2022,1.174,88.111
TZA,SHEEP,2023,1.198,92.592
TZA,SHEEP,2024,1.221,97.138
TZA,SHEEP,2025,1.246,102.003
TZA,SHEEP,2026,1.273,107.216
UKR,BEEF,1990,,1985.0
UKR,BEEF,1991,,1878.0
UKR,BEEF,1992,20.762,1522.0
UKR,BEEF,1993,17.576,1286.0
UKR,BEEF,1994,15.891,1159.0
UKR,BEEF,1995,13.515,981.0
UKR,BEEF,1996,11.05,797.0
UKR,BEEF,1997,10.941,783.0
UKR,BEEF,1998,9.6,681.0
UKR,BEEF,1999,9.22,648.0
UKR,BEEF,2000,9.032,629.0
UKR,BEEF,2001,7.708,532.0
UKR,BEEF,2002,8.536,584.0
UKR,BEEF,2003,8.504,577.0
UKR,BEEF,2004,8.006,539.0
UKR,BEEF,2005,8.272,553.0
UKR,BEEF,2006,8.881,590.0
UKR,BEEF,2007,8.022,530.0
UKR,BEEF,2008,7.619,501.0
UKR,BEEF,2009,6.843,448.0
UKR,BEEF,2010,6.441,420.0
UKR,BEEF,2011,6.126,398.0
UKR,BEEF,2012,5.962,386.0
UKR,BEEF,2013,6.494,419.0
UKR,BEEF,2014,6.424,413.0
UKR,BEEF,2015,5.544,355.0
UKR,BEEF,2016,5.443,347.0
UKR,BEEF,2017,5.804,368.209
UKR,BEEF,2018,5.684,358.666
UKR,BEEF,2019,5.753,361.034
UKR,BEEF,2020,5.847,364.827
UKR,BEEF,2021,5.958,369.669
UKR,BEEF,2022,6.091,375.717
UKR,BEEF,2023,6.23,381.963
UKR,BEEF,2024,6.379,388.683
UKR,BEEF,2025,6.503,393.657
UKR,BEEF,2026,6.598,396.718
UKR,PIG,1990,,1576.0
UKR,PIG,1991,,1421.0
UKR,PIG,1992,17.754,1168.0
UKR,PIG,1993,15.351,1008.0
UKR,PIG,1994,13.139,860.0
UKR,PIG,1995,12.357,805.0
UKR,PIG,1996,12.158,787.0
UKR,PIG,1997,10.915,701.0
UKR,PIG,1998,10.635,677.0
UKR,PIG,1999,10.115,638.0
UKR,PIG,2000,11.025,689.0
UKR,PIG,2001,9.558,592.0
UKR,PIG,2002,9.805,602.0
UKR,PIG,2003,10.872,662.0
UKR,PIG,2004,9.914,599.0
UKR,PIG,2005,9.068,544.0
UKR,PIG,2006,9.812,585.0
UKR,PIG,2007,11.974,710.0
UKR,PIG,2008,13.557,800.0
UKR,PIG,2009,11.692,687.0
UKR,PIG,2010,13.089,766.0
UKR,PIG,2011,13.755,802.0
UKR,PIG,2012,16.092,935.0
UKR,PIG,2013,16.147,935.0
UKR,PIG,2014,13.762,794.0
UKR,PIG,2015,12.303,707.0
UKR,PIG,2016,12.41,710.0
UKR,PIG,2017,12.313,701.0
UKR,PIG,2018,12.538,709.979
UKR,PIG,2019,12.803,721.022
UKR,PIG,2020,13.065,731.617
UKR,PIG,2021,13.313,741.282
UKR,PIG,2022,13.563,750.756
UKR,PIG,2023,13.841,761.548
UKR,PIG,2024,14.122,772.151
UKR,PIG,2025,14.403,782.467
UKR,PIG,2026,14.723,794.472
UKR,POULTRY,1990,,708.0
UKR,POULTRY,1991,,654.0
UKR,POULTRY,1992,8.557,499.0
UKR,POULTRY,1993,6.254,364.0
UKR,POULTRY,1994,4.568,265.0
UKR,POULTRY,1995,4.07,235.0
UKR,POULTRY,1996,5.386,309.0
UKR,POULTRY,1997,4.251,242.0
UKR,POULTRY,1998,4.466,252.0
UKR,POULTRY,1999,5.223,292.0
UKR,POULTRY,2000,3.935,218.0
UKR,POULTRY,2001,5.592,307.0
UKR,POULTRY,2002,6.78,369.0
UKR,POULTRY,2003,7.764,419.0
UKR,POULTRY,2004,12.324,660.0
UKR,POULTRY,2005,12.073,642.0
UKR,POULTRY,2006,14.117,746.0
UKR,POULTRY,2007,15.831,832.0
UKR,POULTRY,2008,20.113,1052.0
UKR,POULTRY,2009,20.603,1073.0
UKR,POULTRY,2010,20.801,1079.0
UKR,POULTRY,2011,19.563,1011.0
UKR,POULTRY,2012,21.631,1114.0
UKR,POULTRY,2013,21.432,1100.0
UKR,POULTRY,2014,22.136,1132.0
UKR,POULTRY,2015,22.44,1143.0
UKR,POULTRY,2016,22.225,1127.0
UKR,POULTRY,2017,23.183,1169.83
UKR,POULTRY,2018,23.67,1188.058
UKR,POULTRY,2019,24.344,1215.166
UKR,POULTRY,2020,24.665,1224.249
UKR,POULTRY,2021,24.963,1231.993
UKR,POULTRY,2022,25.307,1241.664
UKR,POULTRY,2023,25.649,1250.83
UKR,POULTRY,2024,26.013,1260.737
UKR,POULTRY,2025,26.389,1270.681
UKR,POULTRY,2026,26.745,1279.185
UKR,SHEEP,1990,,46.0
UKR,SHEEP,1991,,40.0
UKR,SHEEP,1992,0.6,35.0
UKR,SHEEP,1993,0.515,30.0
UKR,SHEEP,1994,0.741,43.0
UKR,SHEEP,1995,0.675,39.0
UKR,SHEEP,1996,0.54,31.0
UKR,SHEEP,1997,0.404,23.0
UKR,SHEEP,1998,0.372,21.0
UKR,SHEEP,1999,0.34,19.0
UKR,SHEEP,2000,0.307,17.0
UKR,SHEEP,2001,0.273,15.0
UKR,SHEEP,2002,0.312,17.0
UKR,SHEEP,2003,0.315,17.0
UKR,SHEEP,2004,0.317,17.0
UKR,SHEEP,2005,0.301,16.0
UKR,SHEEP,2006,0.284,15.0
UKR,SHEEP,2007,0.285,15.0
UKR,SHEEP,2008,0.325,17.0
UKR,SHEEP,2009,0.346,18.0
UKR,SHEEP,2010,0.405,21.0
UKR,SHEEP,2011,0.387,20.0
UKR,SHEEP,2012,0.388,20.0
UKR,SHEEP,2013,0.37,19.0
UKR,SHEEP,2014,0.372,19.0
UKR,SHEEP,2015,0.373,19.0
UKR,SHEEP,2016,0.375,19.0
UKR,SHEEP,2017,0.383,19.32
UKR,SHEEP,2018,0.391,19.642
UKR,SHEEP,2019,0.401,20.009
UKR,SHEEP,2020,0.411,20.409
UKR,SHEEP,2021,0.421,20.763
UKR,SHEEP,2022,0.431,21.144
UKR,SHEEP,2023,0.442,21.538
UKR,SHEEP,2024,0.453,21.936
UKR,SHEEP,2025,0.464,22.351
UKR,SHEEP,2026,0.476,22.778
URY,BEEF,1990,32.187,143.0
URY,BEEF,1991,54.98,246.0
URY,BEEF,1992,55.914,252.0
URY,BEEF,1993,44.711,203.0
URY,BEEF,1994,63.843,292.0
URY,BEEF,1995,48.189,222.0
URY,BEEF,1996,50.646,235.0
URY,BEEF,1997,49.648,232.0
URY,BEEF,1998,49.33,232.0
URY,BEEF,1999,50.977,241.0
URY,BEEF,2000,54.588,259.0
URY,BEEF,2001,37.029,176.0
URY,BEEF,2002,44.174,210.0
URY,BEEF,2003,35.362,168.0
URY,BEEF,2004,36.641,174.0
URY,BEEF,2005,45.676,217.0
URY,BEEF,2006,38.456,183.0
URY,BEEF,2007,37.308,178.0
URY,BEEF,2008,41.572,199.0
URY,BEEF,2009,30.392,146.0
URY,BEEF,2010,43.563,210.0
URY,BEEF,2011,39.697,192.0
URY,BEEF,2012,36.27,176.0
URY,BEEF,2013,36.972,180.0
URY,BEEF,2014,45.65,223.0
URY,BEEF,2015,44.266,217.0
URY,BEEF,2016,43.089,212.0
URY,BEEF,2017,43.191,213.295
URY,BEEF,2018,43.138,213.825
URY,BEEF,2019,43.263,215.234
URY,BEEF,2020,43.459,216.973
URY,BEEF,2021,43.729,219.059
URY,BEEF,2022,44.126,221.77
URY,BEEF,2023,44.429,223.987
URY,BEEF,2024,44.758,226.323
URY,BEEF,2025,45.027,228.345
URY,BEEF,2026,45.179,229.756
URY,PIG,1990,5.518,22.0
URY,PIG,1991,5.479,22.0
URY,PIG,1992,5.686,23.0
URY,PIG,1993,6.136,25.0
URY,PIG,1994,6.334,26.0
URY,PIG,1995,6.047,25.0
URY,PIG,1996,6.004,25.0
URY,PIG,1997,6.438,27.0
URY,PIG,1998,7.345,31.0
URY,PIG,1999,8.249,35.0
URY,PIG,2000,7.75,33.0
URY,PIG,2001,7.736,33.0
URY,PIG,2002,6.329,27.0
URY,PIG,2003,6.333,27.0
URY,PIG,2004,6.57,28.0
URY,PIG,2005,6.567,28.0
URY,PIG,2006,6.557,28.0
URY,PIG,2007,7.941,34.0
URY,PIG,2008,7.914,34.0
URY,PIG,2009,7.422,32.0
URY,PIG,2010,8.321,36.0
URY,PIG,2011,10.137,44.0
URY,PIG,2012,11.482,50.0
URY,PIG,2013,13.046,57.0
URY,PIG,2014,13.002,57.0
URY,PIG,2015,13.865,61.0
URY,PIG,2016,14.947,66.0
URY,PIG,2017,14.921,66.129
URY,PIG,2018,14.854,66.076
URY,PIG,2019,14.878,66.425
URY,PIG,2020,14.996,67.192
URY,PIG,2021,15.106,67.912
URY,PIG,2022,15.113,68.165
URY,PIG,2023,15.19,68.726
URY,PIG,2024,15.321,69.527
URY,PIG,2025,15.466,70.387
URY,PIG,2026,15.579,71.102
URY,POULTRY,1990,6.791,24.0
URY,POULTRY,1991,7.586,27.0
URY,POULTRY,1992,7.81,28.0
URY,POULTRY,1993,9.691,35.0
URY,POULTRY,1994,9.62,35.0
URY,POULTRY,1995,10.37,38.0
URY,POULTRY,1996,10.837,40.0
URY,POULTRY,1997,11.03,41.0
URY,POULTRY,1998,13.9,52.0
URY,POULTRY,1999,15.423,58.0
URY,POULTRY,2000,15.368,58.0
URY,POULTRY,2001,14.547,55.0
URY,POULTRY,2002,12.164,46.0
URY,POULTRY,2003,8.203,31.0
URY,POULTRY,2004,11.384,43.0
URY,POULTRY,2005,14.024,53.0
URY,POULTRY,2006,15.851,60.0
URY,POULTRY,2007,13.175,50.0
URY,POULTRY,2008,18.646,71.0
URY,POULTRY,2009,17.795,68.0
URY,POULTRY,2010,16.43,63.0
URY,POULTRY,2011,19.494,75.0
URY,POULTRY,2012,18.394,71.0
URY,POULTRY,2013,9.296,36.0
URY,POULTRY,2014,11.581,45.0
URY,POULTRY,2015,15.9,62.0
URY,POULTRY,2016,16.353,64.0
URY,POULTRY,2017,16.333,64.162
URY,POULTRY,2018,16.365,64.526
URY,POULTRY,2019,16.451,65.105
URY,POULTRY,2020,16.512,65.575
URY,POULTRY,2021,16.571,66.031
URY,POULTRY,2022,16.651,66.568
URY,POULTRY,2023,16.742,67.139
URY,POULTRY,2024,16.833,67.706
URY,POULTRY,2025,16.928,68.286
URY,POULTRY,2026,17.026,68.876
URY,SHEEP,1990,10.469,37.0
URY,SHEEP,1991,14.048,50.0
URY,SHEEP,1992,15.063,54.0
URY,SHEEP,1993,14.675,53.0
URY,SHEEP,1994,14.293,52.0
URY,SHEEP,1995,12.007,44.0
URY,SHEEP,1996,13.547,50.0
URY,SHEEP,1997,11.837,44.0
URY,SHEEP,1998,10.425,39.0
URY,SHEEP,1999,10.371,39.0
URY,SHEEP,2000,9.009,34.0
URY,SHEEP,2001,11.109,42.0
URY,SHEEP,2002,6.611,25.0
URY,SHEEP,2003,5.557,21.0
URY,SHEEP,2004,5.03,19.0
URY,SHEEP,2005,5.821,22.0
URY,SHEEP,2006,3.434,13.0
URY,SHEEP,2007,2.898,11.0
URY,SHEEP,2008,2.889,11.0
URY,SHEEP,2009,2.094,8.0
URY,SHEEP,2010,4.433,17.0
URY,SHEEP,2011,4.939,19.0
URY,SHEEP,2012,4.663,18.0
URY,SHEEP,2013,3.357,13.0
URY,SHEEP,2014,4.375,17.0
URY,SHEEP,2015,6.411,25.0
URY,SHEEP,2016,6.643,26.0
URY,SHEEP,2017,6.591,25.89
URY,SHEEP,2018,6.634,26.156
URY,SHEEP,2019,6.671,26.4
URY,SHEEP,2020,6.706,26.631
URY,SHEEP,2021,6.744,26.873
URY,SHEEP,2022,6.784,27.12
URY,SHEEP,2023,6.827,27.379
URY,SHEEP,2024,6.869,27.627
URY,SHEEP,2025,6.914,27.89
URY,SHEEP,2026,6.963,28.166
USA,BEEF,1990,30.584,11047.425
USA,BEEF,1991,30.361,11076.048
USA,BEEF,1992,30.251,11145.846
USA,BEEF,1993,29.605,11018.633
USA,BEEF,1994,30.647,11527.61
USA,BEEF,1995,30.827,11726.284
USA,BEEF,1996,30.918,11902.732
USA,BEEF,1997,30.25,11792.612
USA,BEEF,1998,30.68,12112.118
USA,BEEF,1999,31.032,12400.691
USA,BEEF,2000,31.131,12581.362
USA,BEEF,2001,30.469,12439.747
USA,BEEF,2002,31.138,12831.913
USA,BEEF,2003,29.893,12427.319
USA,BEEF,2004,30.46,12772.996
USA,BEEF,2005,30.196,12774.824
USA,BEEF,2006,30.337,12952.048
USA,BEEF,2007,30.06,12953.851
USA,BEEF,2008,28.871,12557.899
USA,BEEF,2009,28.2,12376.989
USA,BEEF,2010,27.562,12201.098
USA,BEEF,2011,26.452,11804.892
USA,BEEF,2012,26.271,11814.631
USA,BEEF,2013,25.767,11673.927
USA,BEEF,2014,24.818,11325.661
USA,BEEF,2015,24.811,11405.231
USA,BEEF,2016,25.622,11863.881
USA,BEEF,2017,25.823,12043.76
USA,BEEF,2018,26.28,12345.525
USA,BEEF,2019,26.216,12403.827
USA,BEEF,2020,26.133,12452.411
USA,BEEF,2021,25.982,12467.388
USA,BEEF,2022,25.865,12497.012
USA,BEEF,2023,25.882,12591.046
USA,BEEF,2024,25.83,12650.406
USA,BEEF,2025,25.843,12739.951
USA,BEEF,2026,25.851,12825.887
USA,PIG,1990,22.431,7271.306
USA,PIG,1991,22.721,7438.692
USA,PIG,1992,23.974,7927.068
USA,PIG,1993,23.656,7901.169
USA,PIG,1994,23.957,8087.108
USA,PIG,1995,23.608,8059.439
USA,PIG,1996,22.05,7618.093
USA,PIG,1997,21.809,7629.886
USA,PIG,1998,23.44,8304.833
USA,PIG,1999,23.973,8597.4
USA,PIG,2000,23.316,8456.333
USA,PIG,2001,22.892,8387.84
USA,PIG,2002,23.483,8684.943
USA,PIG,2003,23.629,8815.578
USA,PIG,2004,23.428,8816.304
USA,PIG,2005,22.836,8669.975
USA,PIG,2006,22.552,8640.945
USA,PIG,2007,23.184,8966.171
USA,PIG,2008,22.58,8814.217
USA,PIG,2009,22.845,8998.38
USA,PIG,2010,21.79,8656.821
USA,PIG,2011,20.806,8332.955
USA,PIG,2012,20.835,8408.705
USA,PIG,2013,21.359,8684.036
USA,PIG,2014,21.121,8650.017
USA,PIG,2015,22.644,9341.292
USA,PIG,2016,22.758,9456.959
USA,PIG,2017,23.57,9865.303
USA,PIG,2018,23.233,9794.504
USA,PIG,2019,23.372,9923.891
USA,PIG,2020,23.478,10039.753
USA,PIG,2021,23.66,10188.544
USA,PIG,2022,23.575,10222.42
USA,PIG,2023,23.618,10311.225
USA,PIG,2024,23.635,10388.198
USA,PIG,2025,23.68,10476.395
USA,PIG,2026,23.616,10515.15
USA,POULTRY,1990,34.971,10047.99
USA,POULTRY,1991,36.406,10564.632
USA,POULTRY,1992,37.802,11079.007
USA,POULTRY,1993,38.452,11383.821
USA,POULTRY,1994,39.043,11681.832
USA,POULTRY,1995,38.891,11768.014
USA,POULTRY,1996,39.639,12138.6
USA,POULTRY,1997,39.878,12365.85
USA,POULTRY,1998,40.183,12618.955
USA,POULTRY,1999,42.619,13547.459
USA,POULTRY,2000,43.046,13838.212
USA,POULTRY,2001,43.049,13981.094
USA,POULTRY,2002,45.075,14775.789
USA,POULTRY,2003,45.445,15028.269
USA,POULTRY,2004,46.424,15485.106
USA,POULTRY,2005,47.104,15851.711
USA,POULTRY,2006,47.353,16081.683
USA,POULTRY,2007,46.607,15976.449
USA,POULTRY,2008,46.46,16074.879
USA,POULTRY,2009,44.389,15497.455
USA,POULTRY,2010,45.409,15990.057
USA,POULTRY,2011,46.4,16471.319
USA,POULTRY,2012,44.415,15888.452
USA,POULTRY,2013,44.228,15938.801
USA,POULTRY,2014,44.941,16313.923
USA,POULTRY,2015,47.65,17423.411
USA,POULTRY,2016,48.301,17789.914
USA,POULTRY,2017,48.828,18115.037
USA,POULTRY,2018,47.756,17845.443
USA,POULTRY,2019,47.855,18010.594
USA,POULTRY,2020,48.096,18229.897
USA,POULTRY,2021,48.254,18418.155
USA,POULTRY,2022,48.365,18588.778
USA,POULTRY,2023,48.444,18746.716
USA,POULTRY,2024,48.478,18885.738
USA,POULTRY,2025,48.466,19005.702
USA,POULTRY,2026,48.26,19046.523
USA,SHEEP,1990,0.627,180.076
USA,SHEEP,1991,0.621,180.076
USA,SHEEP,1992,0.601,175.994
USA,SHEEP,1993,0.584,172.819
USA,SHEEP,1994,0.523,156.49
USA,SHEEP,1995,0.522,157.85
USA,SHEEP,1996,0.495,151.5
USA,SHEEP,1997,0.487,151.046
USA,SHEEP,1998,0.52,163.293
USA,SHEEP,1999,0.511,162.386
USA,SHEEP,2000,0.499,160.572
USA,SHEEP,2001,0.514,166.922
USA,SHEEP,2002,0.527,172.819
USA,SHEEP,2003,0.503,166.469
USA,SHEEP,2004,0.485,161.933
USA,SHEEP,2005,0.473,159.211
USA,SHEEP,2006,0.469,159.211
USA,SHEEP,2007,0.503,172.365
USA,SHEEP,2008,0.442,152.861
USA,SHEEP,2009,0.431,150.593
USA,SHEEP,2010,0.404,142.428
USA,SHEEP,2011,0.375,133.004
USA,SHEEP,2012,0.38,135.775
USA,SHEEP,2013,0.384,138.232
USA,SHEEP,2014,0.408,148.211
USA,SHEEP,2015,0.417,152.608
USA,SHEEP,2016,0.416,153.061
USA,SHEEP,2017,0.379,140.47
USA,SHEEP,2018,0.375,140.168
USA,SHEEP,2019,0.376,141.402
USA,SHEEP,2020,0.374,141.93
USA,SHEEP,2021,0.374,142.576
USA,SHEEP,2022,0.372,143.025
USA,SHEEP,2023,0.371,143.448
USA,SHEEP,2024,0.37,143.974
USA,SHEEP,2025,0.369,144.591
USA,SHEEP,2026,0.369,145.504
VNM,BEEF,1990,1.683,164.0
VNM,BEEF,1991,1.658,165.0
VNM,BEEF,1992,1.703,173.0
VNM,BEEF,1993,1.65,171.0
VNM,BEEF,1994,1.667,176.0
VNM,BEEF,1995,1.676,180.0
VNM,BEEF,1996,1.604,175.0
VNM,BEEF,1997,1.482,164.0
VNM,BEEF,1998,1.454,163.0
VNM,BEEF,1999,1.578,179.0
VNM,BEEF,2000,1.613,185.0
VNM,BEEF,2001,1.683,195.0
VNM,BEEF,2002,1.718,201.0
VNM,BEEF,2003,1.736,205.0
VNM,BEEF,2004,1.888,225.0
VNM,BEEF,2005,2.195,264.0
VNM,BEEF,2006,2.381,289.0
VNM,BEEF,2007,3.322,407.0
VNM,BEEF,2008,4.204,520.0
VNM,BEEF,2009,4.971,621.0
VNM,BEEF,2010,4.65,587.0
VNM,BEEF,2011,6.411,818.0
VNM,BEEF,2012,6.633,856.0
VNM,BEEF,2013,8.526,1113.0
VNM,BEEF,2014,9.944,1313.0
VNM,BEEF,2015,9.498,1268.0
VNM,BEEF,2016,9.917,1338.0
VNM,BEEF,2017,10.087,1374.973
VNM,BEEF,2018,10.131,1394.514
VNM,BEEF,2019,10.114,1405.403
VNM,BEEF,2020,10.139,1421.716
VNM,BEEF,2021,10.208,1443.857
VNM,BEEF,2022,10.287,1467.065
VNM,BEEF,2023,10.338,1486.081
VNM,BEEF,2024,10.377,1502.764
VNM,BEEF,2025,10.447,1523.714
VNM,BEEF,2026,10.565,1551.271
VNM,PIG,1990,8.153,713.0
VNM,PIG,1991,7.736,691.0
VNM,PIG,1992,8.86,808.0
VNM,PIG,1993,9.223,858.0
VNM,PIG,1994,9.971,945.0
VNM,PIG,1995,10.383,1001.0
VNM,PIG,1996,10.693,1047.0
VNM,PIG,1997,10.966,1089.0
VNM,PIG,1998,11.542,1161.0
VNM,PIG,1999,12.27,1249.0
VNM,PIG,2000,12.97,1335.0
VNM,PIG,2001,14.086,1465.0
VNM,PIG,2002,15.616,1640.0
VNM,PIG,2003,16.848,1786.0
VNM,PIG,2004,18.49,1978.0
VNM,PIG,2005,21.074,2275.0
VNM,PIG,2006,23.24,2532.0
VNM,PIG,2007,24.317,2674.0
VNM,PIG,2008,25.213,2799.0
VNM,PIG,2009,27.276,3058.0
VNM,PIG,2010,26.863,3043.0
VNM,PIG,2011,27.228,3118.0
VNM,PIG,2012,27.527,3188.0
VNM,PIG,2013,28.544,3344.0
VNM,PIG,2014,29.386,3482.0
VNM,PIG,2015,28.722,3441.0
VNM,PIG,2016,28.881,3497.0
VNM,PIG,2017,29.009,3548.539
VNM,PIG,2018,29.203,3607.513
VNM,PIG,2019,29.531,3682.743
VNM,PIG,2020,29.721,3740.183
VNM,PIG,2021,29.856,3789.819
VNM,PIG,2022,30.063,3847.82
VNM,PIG,2023,30.428,3925.192
VNM,PIG,2024,30.72,3992.51
VNM,PIG,2025,30.877,4041.429
VNM,PIG,2026,31.104,4098.49
VNM,POULTRY,1990,2.193,170.0
VNM,POULTRY,1991,2.084,165.0
VNM,POULTRY,1992,2.165,175.0
VNM,POULTRY,1993,2.038,168.0
VNM,POULTRY,1994,2.024,170.0
VNM,POULTRY,1995,2.048,175.0
VNM,POULTRY,1996,2.27,197.0
VNM,POULTRY,1997,3.249,286.0
VNM,POULTRY,1998,3.365,300.0
VNM,POULTRY,1999,3.613,326.0
VNM,POULTRY,2000,4.001,365.0
VNM,POULTRY,2001,4.176,385.0
VNM,POULTRY,2002,4.619,430.0
VNM,POULTRY,2003,4.864,457.0
VNM,POULTRY,2004,4.514,428.0
VNM,POULTRY,2005,4.191,401.0
VNM,POULTRY,2006,4.908,474.0
VNM,POULTRY,2007,6.371,621.0
VNM,POULTRY,2008,7.947,782.0
VNM,POULTRY,2009,9.157,910.0
VNM,POULTRY,2010,10.866,1091.0
VNM,POULTRY,2011,15.468,1570.0
VNM,POULTRY,2012,12.245,1257.0
VNM,POULTRY,2013,11.893,1235.0
VNM,POULTRY,2014,12.368,1299.0
VNM,POULTRY,2015,13.758,1461.0
VNM,POULTRY,2016,13.231,1420.0
VNM,POULTRY,2017,13.694,1484.737
VNM,POULTRY,2018,14.026,1535.833
VNM,POULTRY,2019,14.429,1594.899
VNM,POULTRY,2020,14.747,1644.865
VNM,POULTRY,2021,15.079,1696.555
VNM,POULTRY,2022,15.523,1761.039
VNM,POULTRY,2023,15.929,1821.363
VNM,POULTRY,2024,16.351,1883.606
VNM,POULTRY,2025,16.766,1945.073
VNM,POULTRY,2026,17.222,2011.453
VNM,SHEEP,1990,0.039,3.0
VNM,SHEEP,1991,0.025,2.0
VNM,SHEEP,1992,0.025,2.0
VNM,SHEEP,1993,0.036,3.0
VNM,SHEEP,1994,0.036,3.0
VNM,SHEEP,1995,0.047,4.0
VNM,SHEEP,1996,0.058,5.0
VNM,SHEEP,1997,0.057,5.0
VNM,SHEEP,1998,0.056,5.0
VNM,SHEEP,1999,0.055,5.0
VNM,SHEEP,2000,0.055,5.0
VNM,SHEEP,2001,0.054,5.0
VNM,SHEEP,2002,0.054,5.0
VNM,SHEEP,2003,0.064,6.0
VNM,SHEEP,2004,0.084,8.0
VNM,SHEEP,2005,0.094,9.0
VNM,SHEEP,2006,0.114,11.0
VNM,SHEEP,2007,0.133,13.0
